Date,temperature_2m_max,temperature_2m_min,dbt,wbt,relative_humidity_2m_mean,wind_speed_10m_max,cloud_cover_mean,shortwave_radiation_sum,surface_pressure_mean,et0_fao_evapotranspiration,precipitation_sum,vapour_pressure_deficit_max,sunshine_duration
1995-08-08,29.7,25.5,26.9,25.7,91,19.3,100,8.97,993.3,2.09,10.2,0.94,9619.26
1995-08-09,29.7,25.6,27.4,25.6,87,20.3,99,13.63,999.2,3.11,16.6,0.98,34799.08
1995-08-10,30.3,25.7,27.8,25.8,86,18.0,93,16.5,1003.8,3.6,3.3,1.12,39792.85
1995-08-11,32.2,26.4,28.2,26.2,86,17.3,97,16.26,1004.7,3.63,11.2,1.48,36090.92
1995-08-12,32.3,26.8,28.5,26.7,87,16.7,100,13.11,1001.2,3.07,6.6,1.31,22237.47
1995-08-13,31.4,27.4,29.1,26.7,83,14.3,100,11.52,998.4,2.99,0.2,1.28,5582.8
1995-08-14,33.5,27.1,29.7,26.6,79,13.8,96,22.26,998.9,5.08,2.5,2.0,41898.99
1995-08-15,29.5,26.0,27.7,26.1,88,8.2,100,8.92,1000.8,2.02,15.1,0.93,2488.33
1995-08-16,29.9,25.4,26.9,25.5,90,10.2,100,8.77,1001.5,1.95,8.4,1.1,3650.42
1995-08-17,30.0,25.2,26.9,25.4,89,10.7,99,10.05,1001.7,2.23,14.5,1.04,13659.75
1995-08-18,30.9,25.2,27.7,25.7,85,14.6,98,15.48,1003.3,3.46,5.2,1.34,37512.28
1995-08-19,30.9,25.8,27.8,26.0,87,12.3,98,13.29,1002.9,2.98,12.1,1.22,23733.24
1995-08-20,30.4,25.9,27.4,25.9,89,14.4,98,12.82,1002.5,2.73,7.6,1.17,25961.31
1995-08-21,29.7,25.5,27.1,25.7,90,9.3,100,11.96,1001.5,2.58,13.6,0.94,17071.68
1995-08-22,29.3,25.2,27.1,25.7,90,12.7,99,9.49,1000.7,2.13,9.7,0.8,2543.4
1995-08-23,30.3,25.5,27.5,25.8,88,12.6,99,13.0,1000.7,2.79,14.3,1.09,32052.9
1995-08-24,31.7,25.3,27.6,25.8,88,11.9,94,15.11,1002.0,3.28,7.3,1.43,25011.58
1995-08-25,31.4,25.6,27.8,26.0,86,12.0,92,16.59,1002.5,3.53,8.8,1.32,35742.54
1995-08-26,31.9,25.9,28.4,26.4,85,11.4,99,18.5,1000.8,3.94,3.8,1.53,42257.99
1995-08-27,32.1,26.0,28.6,26.5,85,9.8,86,18.83,999.6,4.0,1.3,1.58,42094.6
1995-08-28,31.7,26.0,28.5,26.3,84,12.3,98,17.15,999.0,3.73,1.2,1.55,40266.3
1995-08-29,31.2,26.1,28.0,25.9,85,13.1,94,14.46,998.2,3.22,5.4,1.28,33066.49
1995-08-30,30.4,25.8,27.8,25.7,85,19.0,87,14.31,997.4,3.29,3.0,1.11,38856.81
1995-08-31,30.9,26.3,27.7,26.0,88,20.1,82,15.21,996.3,3.29,15.2,1.2,27476.13
1995-09-01,30.2,26.0,27.3,25.5,87,19.1,98,11.15,995.3,2.59,4.0,1.16,16717.72
1995-09-02,28.4,25.3,26.9,25.8,92,13.0,100,8.25,995.9,1.84,11.7,0.65,8976.51
1995-09-03,28.5,25.3,26.6,25.7,93,11.3,99,7.46,998.2,1.63,27.8,0.47,3786.42
1995-09-04,30.7,25.5,27.1,25.8,90,10.1,100,10.99,998.3,2.4,9.9,1.07,14360.51
1995-09-05,29.3,25.0,26.6,25.3,90,11.2,100,10.28,998.0,2.25,15.5,0.91,15918.11
1995-09-06,29.8,25.1,26.9,25.3,88,14.4,97,9.72,1000.0,2.27,9.1,1.02,19628.51
1995-09-07,32.2,25.6,28.2,26.1,85,11.5,87,18.95,1002.9,4.03,2.0,1.56,42457.85
1995-09-08,32.1,25.6,28.2,26.3,86,6.4,59,17.69,1005.0,3.75,5.9,1.51,43200.0
1995-09-09,32.3,25.8,28.4,26.4,86,8.3,98,17.35,1005.7,3.76,2.8,1.61,31961.76
1995-09-10,32.1,26.0,28.0,26.2,87,8.3,99,17.97,1006.3,3.82,5.4,1.37,35286.68
1995-09-11,31.2,25.4,27.6,25.8,87,10.9,91,18.84,1007.3,3.87,4.8,1.29,34964.81
1995-09-12,30.9,25.5,27.4,25.6,87,9.9,89,15.56,1008.4,3.28,8.7,1.29,29859.28
1995-09-13,31.4,25.0,27.7,25.6,85,5.9,60,16.87,1006.8,3.57,4.6,1.44,42677.11
1995-09-14,32.0,25.1,28.5,25.8,82,7.6,70,19.79,1004.1,4.29,0.0,1.81,43200.0
1995-09-15,32.9,25.7,28.5,26.3,85,9.9,100,19.85,1002.7,4.22,2.5,1.8,43200.0
1995-09-16,30.1,25.9,26.9,25.7,91,18.9,100,7.63,1001.4,1.82,25.6,0.93,3946.5
1995-09-17,28.0,25.2,26.2,25.2,92,20.2,99,7.85,1002.4,1.83,17.5,0.57,8617.83
1995-09-18,29.7,25.7,27.3,25.8,89,18.7,95,14.94,1003.9,3.12,3.8,0.91,32551.01
1995-09-19,31.2,25.6,27.6,25.8,87,16.8,99,13.93,1002.9,3.09,3.3,1.23,32768.94
1995-09-20,30.9,26.0,28.0,26.2,87,15.8,95,15.66,1002.4,3.4,2.1,1.13,33279.88
1995-09-21,31.7,26.1,27.9,26.1,87,18.0,100,16.44,1002.7,3.55,5.2,1.24,32900.37
1995-09-22,30.9,26.0,27.9,26.1,88,14.0,95,16.76,1002.2,3.52,2.3,1.18,38825.29
1995-09-23,31.0,25.6,27.4,25.9,89,9.2,94,13.33,1002.4,2.83,3.4,1.31,30747.68
1995-09-24,29.9,24.8,26.4,25.0,90,9.7,99,9.23,1003.9,2.01,6.9,1.0,14012.99
1995-09-25,29.6,24.9,26.0,24.8,91,16.6,100,9.44,1003.4,2.05,8.6,0.98,13563.8
1995-09-26,27.8,24.9,26.0,24.7,90,24.2,100,6.42,1002.1,1.74,14.1,0.67,3319.42
1995-09-27,28.0,25.0,26.0,24.9,92,20.8,100,7.52,1003.4,1.73,15.5,0.5,13168.76
1995-09-28,29.9,25.0,26.7,25.2,89,19.3,99,13.6,1004.9,2.82,12.9,0.98,30864.23
1995-09-29,29.9,24.8,26.7,25.1,89,10.8,77,12.6,1005.5,2.64,1.9,1.09,28301.83
1995-09-30,29.8,23.1,26.4,24.1,83,10.8,36,16.62,1005.5,3.48,0.0,1.42,42665.1
1995-10-01,31.1,23.4,27.1,24.7,83,8.7,29,18.88,1006.2,3.92,0.0,1.68,42586.77
1995-10-02,31.3,23.8,27.7,25.8,87,6.5,26,19.58,1006.8,4.04,0.6,1.26,41480.65
1995-10-03,31.3,24.9,27.6,25.7,86,6.8,38,17.36,1006.2,3.64,0.2,1.28,40490.91
1995-10-04,31.3,25.0,27.6,25.9,88,7.0,32,18.41,1005.3,3.83,1.3,1.21,40752.35
1995-10-05,31.2,24.9,27.7,25.7,86,7.2,38,17.79,1006.0,3.73,1.2,1.46,38635.24
1995-10-06,31.2,24.8,26.8,25.1,88,13.0,43,14.41,1006.9,2.98,7.5,1.45,38960.1
1995-10-07,29.6,24.5,26.3,24.9,89,8.4,98,12.35,1007.5,2.58,3.7,0.85,25090.51
1995-10-08,27.7,24.5,25.6,24.8,94,13.0,98,9.44,1008.0,1.87,20.4,0.51,14118.13
1995-10-09,28.1,24.5,25.6,24.6,92,12.6,97,6.25,1008.6,1.39,14.7,0.65,804.82
1995-10-10,30.3,24.2,26.6,24.8,87,11.0,73,14.07,1007.5,2.94,2.2,1.3,36833.92
1995-10-11,30.2,24.2,26.5,24.9,88,10.4,77,14.59,1007.6,2.99,7.2,1.16,34577.67
1995-10-12,30.7,24.1,26.7,25.0,88,8.0,34,17.0,1007.9,3.45,2.2,1.46,37180.76
1995-10-13,31.2,24.0,27.3,25.4,86,9.2,23,17.17,1008.1,3.51,0.7,1.49,39489.24
1995-10-14,31.5,24.3,27.7,25.7,86,6.3,26,17.45,1007.4,3.63,0.8,1.4,39533.27
1995-10-15,31.9,24.7,28.0,26.0,85,8.2,27,18.29,1007.9,3.8,0.9,1.54,39579.02
1995-10-16,31.7,24.7,27.9,26.1,87,9.4,46,18.1,1008.3,3.77,1.1,1.27,39316.09
1995-10-17,31.4,24.7,27.8,25.4,83,10.5,45,17.5,1008.3,3.75,0.8,1.69,38400.22
1995-10-18,29.3,24.3,26.2,24.8,90,9.7,63,12.78,1008.4,2.61,20.6,1.04,33397.24
1995-10-19,29.8,24.1,26.1,24.5,88,7.7,68,12.41,1007.3,2.59,2.5,1.2,36530.5
1995-10-20,28.4,23.8,25.7,24.2,89,6.5,93,10.67,1007.6,2.22,10.8,0.95,26229.64
1995-10-21,28.3,23.8,25.5,24.1,90,5.4,95,9.48,1008.6,1.97,7.3,0.9,15729.21
1995-10-22,29.3,23.5,25.6,24.2,90,7.7,74,13.39,1009.9,2.74,1.9,1.12,26848.64
1995-10-23,30.3,23.0,26.3,23.9,83,10.8,40,18.22,1011.1,3.77,0.0,1.68,38410.58
1995-10-24,29.6,21.4,25.0,22.0,79,12.2,12,19.93,1011.5,4.13,0.0,1.77,39309.94
1995-10-25,28.4,19.2,23.2,19.6,74,11.4,0,20.17,1011.3,4.16,0.0,1.81,39305.56
1995-10-26,28.1,18.3,22.9,19.6,76,10.9,0,20.06,1011.1,4.01,0.0,1.74,39300.21
1995-10-27,28.6,18.9,23.5,20.5,78,13.0,3,19.82,1010.0,3.98,0.0,1.65,39036.86
1995-10-28,29.4,19.9,24.1,21.5,81,12.0,13,19.65,1009.1,3.94,0.0,1.61,39029.04
1995-10-29,29.6,19.8,24.6,21.6,79,12.1,57,19.13,1008.7,3.82,0.0,1.78,38820.23
1995-10-30,25.6,22.4,23.8,21.7,84,8.3,100,3.79,1008.2,1.1,0.0,0.82,0.0
1995-10-31,26.0,22.6,23.7,22.0,87,10.4,100,7.31,1008.3,1.67,10.3,0.86,11033.18
1995-11-01,24.2,21.6,22.8,21.8,92,11.1,91,3.96,1007.7,0.95,11.2,0.48,0.0
1995-11-02,29.4,21.3,24.8,22.1,81,13.8,33,17.14,1008.3,3.53,0.1,1.67,38041.46
1995-11-03,28.6,19.1,23.9,20.3,74,10.5,1,19.04,1009.3,3.93,0.0,1.87,38623.62
1995-11-04,28.3,17.6,22.6,19.4,76,10.2,0,19.19,1009.1,3.86,0.0,1.85,38609.51
1995-11-05,28.7,17.6,22.9,19.6,76,10.4,4,19.01,1009.7,3.84,0.0,1.92,38371.49
1995-11-06,29.0,18.3,23.3,19.6,74,11.4,2,18.7,1009.7,3.87,0.0,2.05,38132.88
1995-11-07,29.8,18.3,23.6,20.4,77,11.6,68,17.55,1009.7,3.67,0.0,1.99,37787.03
1995-11-08,30.8,21.9,25.9,23.0,79,11.6,98,16.11,1009.1,3.48,2.8,1.62,33621.4
1995-11-09,24.9,23.6,24.3,23.6,95,27.4,100,1.29,1005.9,0.62,62.0,0.24,0.0
1995-11-10,28.7,22.8,25.7,24.1,88,24.1,99,13.52,1006.4,2.76,6.1,0.96,33043.65
1995-11-11,27.5,21.2,24.1,21.9,83,12.1,48,13.23,1009.9,2.79,0.0,1.24,34779.4
1995-11-12,27.1,19.1,22.8,20.0,79,14.0,14,17.23,1009.5,3.41,0.0,1.49,37482.97
1995-11-13,26.6,19.1,22.7,20.3,82,11.9,17,14.25,1011.0,2.84,0.1,1.29,37240.79
1995-11-14,27.9,18.6,22.8,20.3,81,14.1,11,16.43,1011.3,3.27,0.0,1.56,36997.83
1995-11-15,27.9,19.1,23.0,20.8,84,11.6,5,17.18,1009.4,3.3,0.0,1.41,37020.6
1995-11-16,28.4,20.4,24.0,21.8,84,14.7,23,16.0,1009.1,3.23,0.0,1.43,37043.45
1995-11-17,25.8,22.0,23.3,22.4,94,12.0,97,3.96,1010.4,0.95,54.7,0.59,7885.19
1995-11-18,24.8,22.1,23.3,22.5,94,12.2,97,6.01,1010.0,1.22,20.9,0.37,20449.75
1995-11-19,26.4,21.0,23.2,21.6,88,17.3,59,8.72,1008.7,1.88,5.4,1.01,22036.16
1995-11-20,27.0,19.7,22.8,20.6,84,14.2,21,13.22,1010.2,2.62,0.0,1.32,36328.37
1995-11-21,27.2,19.2,22.4,19.7,80,11.3,2,16.82,1011.9,3.31,0.0,1.57,36619.04
1995-11-22,26.4,17.3,21.3,18.2,77,11.2,3,17.37,1013.2,3.37,0.0,1.71,36641.03
1995-11-23,26.2,16.3,21.0,18.0,78,10.0,64,16.71,1013.7,3.22,0.0,1.49,36393.27
1995-11-24,24.5,19.3,21.6,19.3,82,11.4,100,7.75,1011.3,1.81,0.2,0.92,8370.02
1995-11-25,25.2,18.3,21.4,19.5,85,25.3,65,11.03,1006.3,2.24,10.8,1.06,25200.0
1995-11-26,25.2,16.4,20.3,17.3,77,9.7,0,17.23,1010.4,3.28,0.0,1.46,36460.19
1995-11-27,24.2,14.4,18.9,15.3,72,9.4,1,17.4,1013.1,3.28,0.0,1.66,36211.18
1995-11-28,23.9,12.4,18.2,14.7,73,9.3,0,17.36,1013.1,3.24,0.0,1.62,36233.45
1995-11-29,24.0,12.3,17.9,14.5,74,9.7,0,17.21,1014.1,3.24,0.0,1.55,36255.72
1995-11-30,24.9,13.2,19.0,15.8,75,9.4,0,17.07,1014.0,3.18,0.0,1.56,36277.97
1995-12-01,26.5,14.8,20.3,17.2,76,9.2,2,16.65,1012.9,3.11,0.0,1.78,36027.18
1995-12-02,25.6,15.1,19.7,16.6,77,9.2,3,16.44,1014.2,3.18,0.0,1.72,36048.89
1995-12-03,23.6,12.6,17.8,14.0,70,11.1,0,17.18,1014.4,3.26,0.0,1.7,36070.45
1995-12-04,22.8,10.9,17.0,13.3,70,10.2,0,17.19,1013.7,3.16,0.0,1.56,36091.79
1995-12-05,23.3,11.0,17.0,13.9,75,9.5,0,16.86,1014.0,3.05,0.0,1.45,36000.0
1995-12-06,23.9,11.8,17.5,14.5,76,9.8,0,16.69,1015.1,3.09,0.0,1.48,36000.0
1995-12-07,24.4,12.1,18.0,15.1,77,9.3,2,16.43,1016.1,3.05,0.0,1.4,36000.0
1995-12-08,24.6,13.2,18.6,15.6,77,8.9,2,16.34,1016.2,3.02,0.0,1.47,36000.0
1995-12-09,24.9,14.1,19.4,16.3,76,8.7,19,13.86,1014.9,2.74,0.0,1.5,36000.0
1995-12-10,25.2,13.6,19.2,16.1,76,9.6,0,16.25,1014.6,3.03,0.0,1.58,36000.0
1995-12-11,25.7,13.5,19.5,16.0,73,9.7,0,16.37,1015.7,3.16,0.0,1.77,36000.0
1995-12-12,26.8,14.0,20.3,16.5,72,8.5,0,16.08,1015.1,3.22,0.0,1.89,36000.0
1995-12-13,26.4,14.7,20.7,17.0,72,9.1,0,16.0,1014.8,3.16,0.0,1.75,36000.0
1995-12-14,24.8,13.7,19.1,14.7,66,9.9,0,16.47,1014.1,3.32,0.0,1.98,36000.0
1995-12-15,24.9,12.6,19.2,14.5,64,8.9,0,16.29,1014.7,3.17,0.0,1.89,36000.0
1995-12-16,25.8,13.0,20.0,15.9,68,9.0,0,16.22,1015.7,3.14,0.0,1.82,36000.0
1995-12-17,25.6,13.0,19.8,15.4,67,9.3,0,16.3,1015.9,3.15,0.0,1.97,36000.0
1995-12-18,26.0,13.1,19.8,15.7,69,9.9,0,16.1,1015.7,3.26,0.0,1.88,36000.0
1995-12-19,24.5,12.6,19.0,14.5,65,9.4,0,16.37,1015.6,3.21,0.0,1.89,36000.0
1995-12-20,25.1,12.5,19.1,15.0,69,8.9,0,16.26,1015.5,3.16,0.0,1.75,36000.0
1995-12-21,25.1,13.2,19.5,15.7,71,8.0,1,16.15,1015.0,3.03,0.0,1.76,36000.0
1995-12-22,26.3,14.6,20.4,16.6,72,8.5,1,15.97,1015.4,2.99,0.0,1.87,36000.0
1995-12-23,27.7,15.3,21.0,17.6,75,8.7,8,15.61,1014.5,3.12,0.0,1.99,36000.0
1995-12-24,26.1,15.8,20.7,17.8,78,8.4,13,14.48,1015.2,2.75,0.0,1.58,36000.0
1995-12-25,26.4,16.6,21.0,18.0,78,15.7,12,15.09,1016.6,2.97,0.0,1.65,36075.6
1995-12-26,25.2,15.2,19.8,16.2,72,10.7,5,15.59,1018.4,3.09,0.0,1.62,36058.92
1995-12-27,24.4,15.1,19.4,15.3,68,13.1,7,15.17,1019.3,3.27,0.0,1.56,36000.0
1995-12-28,23.9,13.4,18.3,14.1,67,11.8,3,16.23,1018.8,3.3,0.0,1.69,36024.7
1995-12-29,23.8,12.2,17.8,14.2,72,10.4,4,16.24,1017.4,3.12,0.0,1.61,36284.19
1995-12-30,24.3,12.5,18.2,14.8,73,9.4,40,16.26,1015.5,3.1,0.0,1.55,36266.49
1995-12-31,24.9,13.3,18.8,15.3,73,8.6,60,16.07,1015.9,3.01,0.0,1.69,36525.33
1996-01-01,25.5,14.2,19.9,16.1,71,8.0,33,15.85,1016.4,3.08,0.0,1.75,36506.7
1996-01-02,25.6,14.9,20.2,16.7,73,7.6,37,14.26,1017.0,2.86,0.0,1.63,36211.01
1996-01-03,26.1,15.5,20.5,16.9,73,7.1,3,16.03,1016.4,3.03,0.0,1.78,36743.78
1996-01-04,25.0,16.1,20.7,17.6,77,6.2,52,12.92,1014.4,2.48,0.0,1.44,36000.0
1996-01-05,25.0,15.7,20.0,16.9,76,10.2,22,15.33,1014.3,2.97,0.0,1.55,36701.96
1996-01-06,24.9,13.6,19.3,15.7,73,9.4,37,14.79,1014.2,2.94,0.0,1.64,34964.83
1996-01-07,25.5,16.5,20.6,16.4,67,8.0,39,13.15,1015.2,2.83,0.0,1.74,36107.48
1996-01-08,25.7,15.4,20.0,15.7,67,10.5,17,14.62,1016.1,3.14,0.0,1.83,34994.46
1996-01-09,25.3,14.2,19.4,15.3,69,11.7,15,14.12,1014.9,3.07,0.0,1.87,36887.9
1996-01-10,25.2,13.5,19.7,15.7,69,7.9,35,13.92,1013.1,2.69,0.0,1.84,30198.79
1996-01-11,25.1,17.4,20.5,18.3,83,8.8,47,10.92,1011.2,2.14,1.9,1.16,33620.15
1996-01-12,25.5,16.0,20.0,16.7,75,9.0,27,16.45,1012.5,3.21,0.0,1.78,37677.28
1996-01-13,25.3,13.1,19.2,15.2,70,9.0,2,16.89,1013.0,3.29,0.0,1.9,38161.65
1996-01-14,25.9,15.5,20.2,16.5,72,7.3,10,15.69,1011.5,2.91,0.0,1.74,37862.76
1996-01-15,26.1,16.9,21.5,19.4,84,10.2,50,12.68,1011.8,2.52,1.6,1.24,37291.58
1996-01-16,27.6,17.4,22.1,19.2,79,14.5,25,14.78,1012.1,3.16,0.0,1.88,38357.3
1996-01-17,24.5,18.0,20.6,18.5,84,10.6,58,10.88,1013.0,2.19,1.0,1.22,38059.1
1996-01-18,24.1,14.9,19.5,16.3,75,9.6,45,12.37,1013.6,2.57,0.0,1.38,25417.7
1996-01-19,23.7,16.0,19.4,15.5,69,10.5,70,11.2,1012.7,2.59,0.0,1.38,31126.44
1996-01-20,23.3,15.1,18.6,14.7,70,12.1,48,13.2,1011.7,2.76,0.0,1.5,35067.82
1996-01-21,24.2,11.9,17.9,14.1,70,7.9,0,17.78,1012.9,3.32,0.0,1.66,38580.56
1996-01-22,24.0,11.7,17.7,13.8,69,11.5,0,18.08,1014.8,3.44,0.0,1.73,38621.9
1996-01-23,24.2,11.6,18.0,13.8,67,12.0,0,18.4,1014.4,3.49,0.0,1.82,38663.37
1996-01-24,26.7,11.8,19.8,15.0,65,9.0,5,18.3,1012.2,3.62,0.0,2.18,38704.92
1996-01-25,24.7,12.6,18.8,13.3,58,10.4,0,18.8,1011.4,3.81,0.0,2.23,38746.49
1996-01-26,25.6,11.7,19.1,13.8,60,11.7,0,18.31,1011.4,3.78,0.0,2.12,38788.04
1996-01-27,25.2,12.5,18.8,14.0,64,12.9,0,18.77,1013.3,3.92,0.0,2.08,38829.52
1996-01-28,25.4,11.6,18.3,13.2,62,15.5,0,19.11,1013.8,4.04,0.0,2.29,38870.87
1996-01-29,25.7,12.1,18.5,13.2,60,15.0,4,18.82,1012.8,4.07,0.0,2.24,38912.05
1996-01-30,24.7,11.3,17.5,11.9,57,13.7,17,19.34,1012.6,4.04,0.0,2.19,38953.01
1996-01-31,24.3,9.5,16.7,11.2,58,12.7,0,19.74,1013.4,4.08,0.0,2.24,38993.69
1996-02-01,25.1,9.7,17.2,11.9,59,10.5,0,19.88,1012.7,4.02,0.0,2.24,39034.05
1996-02-02,26.8,10.8,18.9,13.7,62,10.6,0,19.58,1012.6,3.98,0.0,2.38,39074.05
1996-02-03,27.6,12.8,20.8,15.4,61,8.7,4,18.88,1012.4,3.89,0.0,2.3,39113.63
1996-02-04,27.3,13.7,20.3,15.1,61,11.9,0,19.53,1012.7,4.25,0.0,2.41,39152.76
1996-02-05,27.4,12.8,20.0,15.0,63,10.0,0,19.55,1012.4,4.03,0.0,2.38,39191.38
1996-02-06,27.8,12.9,21.0,15.7,62,7.2,1,19.45,1012.3,3.82,0.0,2.39,39229.45
1996-02-07,28.3,14.6,21.8,16.9,66,7.9,10,19.28,1013.2,3.77,0.0,2.39,39266.93
1996-02-08,28.4,16.4,22.4,17.6,66,10.2,11,18.1,1013.2,3.81,0.0,2.35,39303.77
1996-02-09,28.8,16.1,22.4,17.6,67,9.9,13,18.86,1013.5,4.01,0.0,2.59,39339.96
1996-02-10,29.5,16.3,22.4,17.0,63,14.2,14,19.79,1014.3,4.53,0.0,2.97,39375.71
1996-02-11,28.7,15.2,22.0,16.8,64,10.7,18,18.97,1013.9,4.17,0.1,2.49,39411.03
1996-02-12,26.9,17.1,21.2,16.3,64,14.9,8,19.38,1013.7,4.17,0.0,2.17,39445.93
1996-02-13,26.2,14.5,20.2,15.0,61,11.2,0,20.48,1012.1,4.34,0.0,2.13,39480.42
1996-02-14,27.1,14.1,20.4,15.6,65,10.9,0,20.46,1010.9,4.26,0.0,2.23,39514.47
1996-02-15,27.9,13.0,21.1,15.8,62,9.7,0,20.74,1009.9,4.33,0.0,2.43,39548.1
1996-02-16,29.0,14.8,22.4,16.6,59,11.1,0,20.67,1009.8,4.52,0.0,2.65,39581.3
1996-02-17,28.6,15.2,22.0,15.7,56,12.3,0,21.19,1011.1,4.75,0.0,2.8,39600.0
1996-02-18,28.6,15.1,21.5,15.1,55,11.3,0,21.32,1012.1,4.81,0.0,2.85,39600.0
1996-02-19,30.3,14.0,22.0,15.6,57,9.6,1,21.41,1010.9,4.56,0.0,3.24,39600.0
1996-02-20,29.1,17.4,22.9,19.3,74,14.3,45,16.39,1009.6,3.87,0.7,2.07,38321.47
1996-02-21,27.1,19.5,22.9,19.4,74,16.5,34,14.12,1009.6,3.26,5.4,1.5,39202.08
1996-02-22,29.9,19.6,24.1,21.2,79,10.9,18,18.1,1008.4,3.85,1.1,2.01,39600.0
1996-02-23,30.5,20.6,24.4,20.7,74,9.2,16,17.46,1009.6,3.89,0.0,2.59,36257.12
1996-02-24,31.8,17.9,24.9,20.6,72,11.9,5,20.25,1010.4,4.58,0.0,2.91,39600.0
1996-02-25,33.1,22.4,26.6,22.8,75,17.4,27,20.6,1009.6,4.93,0.0,2.98,39600.0
1996-02-26,31.0,22.7,26.1,21.8,71,18.0,33,19.76,1011.5,4.32,0.0,2.52,39600.0
1996-02-27,30.3,20.7,25.1,21.2,73,10.0,26,17.88,1011.2,3.89,0.1,2.37,39600.0
1996-02-28,29.6,18.3,23.9,17.9,58,9.8,2,22.24,1012.5,4.78,0.0,2.7,39810.7
1996-02-29,30.3,18.2,24.0,19.5,69,7.9,11,21.3,1013.2,4.53,0.0,2.58,39785.78
1996-03-01,30.1,16.1,23.1,17.1,60,12.9,1,22.94,1013.9,5.18,0.0,3.12,39760.52
1996-03-02,30.7,15.9,23.6,18.1,62,10.4,17,22.64,1011.0,5.03,0.0,2.83,39986.19
1996-03-03,31.4,17.6,24.9,19.0,60,9.4,31,22.56,1011.3,5.13,0.0,3.04,40210.89
1996-03-04,30.7,19.2,24.9,19.0,60,14.3,43,20.8,1012.1,5.03,0.0,2.9,39681.77
1996-03-05,30.3,19.2,24.8,18.8,59,8.6,14,20.37,1011.1,4.58,0.3,2.65,40156.22
1996-03-06,31.1,18.8,25.3,19.0,59,8.5,13,19.85,1010.1,4.51,0.0,2.98,40128.35
1996-03-07,32.1,19.1,25.9,19.6,60,10.5,9,21.16,1009.9,4.8,0.0,3.38,40350.56
1996-03-08,34.4,21.0,27.1,20.6,62,13.0,0,22.99,1009.0,5.58,0.0,4.23,40572.23
1996-03-09,35.0,22.1,28.1,20.7,55,12.3,0,23.18,1009.0,5.83,0.0,4.16,40793.35
1996-03-10,34.3,20.7,27.4,20.5,58,9.8,0,22.85,1008.8,5.33,0.0,4.08,40764.18
1996-03-11,34.1,22.0,27.9,21.2,59,13.2,0,23.3,1007.6,5.82,0.0,3.81,40984.67
1996-03-12,35.6,22.5,28.7,21.1,55,16.7,1,23.62,1007.4,6.52,0.0,4.48,41204.9
1996-03-13,37.8,22.4,29.7,22.2,56,20.0,1,23.49,1003.6,7.12,0.0,5.08,41424.93
1996-03-14,36.4,24.1,29.8,21.8,52,18.0,1,23.62,1004.3,6.5,0.0,4.65,41644.84
1996-03-15,36.6,23.9,29.3,23.2,64,16.6,12,23.86,1005.2,6.03,0.0,4.68,41366.09
1996-03-16,36.8,24.1,29.6,23.9,67,16.7,4,23.61,1003.9,5.83,0.0,4.54,41336.92
1996-03-17,37.2,24.6,30.3,23.8,63,13.7,52,23.09,1004.8,5.66,0.0,4.73,41557.16
1996-03-18,36.6,24.0,30.2,22.4,55,12.4,87,22.85,1006.0,6.16,0.0,4.63,40781.02
1996-03-19,36.6,24.4,30.4,22.1,50,10.2,88,21.23,1004.6,5.85,0.1,4.4,34629.19
1996-03-20,36.1,24.7,29.5,23.6,63,9.4,40,22.44,1004.9,5.53,1.7,3.95,39728.45
1996-03-21,34.8,24.0,29.2,24.0,68,10.5,23,22.97,1007.0,5.29,0.3,3.44,42387.67
1996-03-22,35.2,24.2,28.7,24.2,72,15.5,34,23.05,1007.1,5.67,0.8,3.4,41914.13
1996-03-23,35.3,24.6,29.3,24.4,69,16.1,11,23.36,1005.7,5.71,0.1,3.46,42500.6
1996-03-24,33.9,24.2,28.5,23.4,68,11.5,7,22.54,1006.2,5.06,0.2,3.59,42557.76
1996-03-25,35.3,24.5,28.9,23.2,67,15.2,7,23.7,1004.9,5.77,0.0,4.37,42078.79
1996-03-26,34.1,24.1,27.5,24.4,80,23.2,27,21.05,1000.5,5.01,13.2,2.75,42673.07
1996-03-27,34.9,24.4,29.2,24.1,68,15.3,13,23.76,999.6,5.74,0.0,3.58,42731.05
1996-03-28,33.8,25.0,28.7,25.3,78,15.2,17,20.48,1002.2,4.9,0.2,2.57,41994.98
1996-03-29,35.2,26.0,29.4,26.0,77,19.4,29,23.21,1000.9,5.72,0.0,2.74,41219.06
1996-03-30,35.3,26.2,29.7,25.8,75,23.4,19,23.16,1001.0,5.89,0.0,2.69,42688.6
1996-03-31,35.1,25.7,29.6,25.3,72,17.7,38,21.69,1001.7,5.39,0.0,3.07,42963.22
1996-04-01,34.3,23.0,28.9,20.8,53,14.7,22,24.98,1003.4,6.21,1.6,4.49,42635.37
1996-04-02,34.2,19.8,27.1,18.7,51,10.5,0,26.66,1005.6,5.96,0.0,4.43,43078.31
1996-04-03,34.2,22.1,27.5,22.3,69,15.5,35,24.22,1006.3,5.9,0.0,3.77,43135.31
1996-04-04,35.9,23.8,28.8,22.7,65,15.1,7,25.59,1005.8,6.25,0.0,4.66,43191.85
1996-04-05,36.0,23.6,28.8,23.7,69,17.3,16,24.77,1006.6,6.32,0.0,4.14,43200.0
1996-04-06,36.3,24.1,29.5,23.6,63,15.9,5,25.16,1006.9,6.59,0.3,3.88,43200.0
